Price,Open,High,Low,Close,Volume,returns,sma_7,sma_21,rsi,volume_ratio
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,,,,,
Date,,,,,,,,,,
2020-01-31,77.50884783770134,77.9314960376563,74.45612410034879,74.75077056884766,199588400,-4.433879668851148,76.6597660609654,75.33190336681548,49.36878221449276,1.4261968137368743
2020-02-03,73.49249228699044,75.71200004458515,72.99014787932889,74.54549407958984,173788400,-0.2746145460383542,76.29508100237165,75.42747352236793,42.98746497558767,1.229770238394631
2020-02-04,76.151548831137,77.19730542119127,75.74580830506335,77.00650787353516,136616400,3.301358216658623,76.31371307373047,75.67381722586495,54.73968309679441,0.9605366660188861
2020-02-05,78.13437974665777,78.43386124893598,77.03066957303884,77.63445281982422,118826800,0.8154439976947314,76.74498748779297,75.92280687604632,57.61864174065122,0.832546166113793
2020-02-06,77.90492749554984,78.54493610664728,77.34703250149894,78.54251861572266,105425600,1.1696685722843991,77.00443921770368,76.23125167120071,57.52904286970212,0.7456142150001803
2020-02-07,78.04139587134095,78.29074458151754,76.98347942731122,77.47491455078125,117684000,-1.3592689459893337,76.88193729945591,76.43365623837425,51.53375314384739,0.8480319093587891
2020-02-10,76.05873445176091,77.84291076660156,75.97884915779663,77.84291076660156,109348800,0.4749875723697672,76.8282241821289,76.57952045259022,54.31793013089839,0.7969548193447218
2020-02-11,78.33919062909048,78.4118136218486,77.15538413187909,77.37326049804688,94323200,-0.6033308157795569,77.20286560058594,76.6949695405506,51.98205509386357,0.6943297736644175
2020-02-12,77.8235277760248,79.21552479911539,77.8235277760248,79.21068572998047,113730400,2.3747548185331757,77.86932155064174,76.82166617257255,55.958371268715695,0.8523176243046887
2020-02-13,78.481997082219,78.97343221924942,78.27864537598826,78.64661407470703,94747600,-0.7121156067203982,78.10362243652344,76.9707263764881,54.89958909910661,0.7173618223920076
2020-02-14,78.61513401549396,78.91532617084395,78.15759456792722,78.66597747802734,80113600,0.024620771724404023,78.25098310198102,77.13611711774554,62.796026578178875,0.6132297668913059
2020-02-18,76.34438007526671,77.40714314738784,76.16281523598434,77.22557830810547,152531200,-1.8310319354058802,78.06284877232143,77.18806639171783,51.64688530456364,1.161011982237486
2020-02-19,77.46767279180867,78.57400976696101,77.46767279180867,78.34402465820312,93984000,1.44828484888182,78.18700735909599,77.25313858758835,50.03952759879973,0.7199916895749824
2020-02-20,78.10435642626537,78.5933684199213,77.0343310134274,77.54029083251953,100566000,-1.0259031613324643,78.1437759399414,77.30477868942987,47.79085082193738,0.7707889047356848
2020-02-21,77.13357947900434,77.57660179653178,75.16783878997336,75.78515625,129554000,-2.263513024874353,77.91690390450614,77.25984518868583,53.79003369233271,0.9835140650694982
2020-02-24,71.96262546916086,73.63785968182607,70.01867143670297,72.18534088134766,222195200,-4.750026979923716,76.9132832118443,77.02589525495257,43.07493761492735,1.6397141138747753
2020-02-25,72.85592387195561,73.23841723217687,69.26820072326095,69.74026489257812,230673600,-3.3872195641335923,75.64094761439732,76.68609437488374,28.65973675325023,1.6601770568795549
2020-02-26,69.36503539122887,72.11271828103145,69.35777309270347,70.84660339355469,198054800,1.5863698004024984,74.52389417375836,76.50662158784412,30.609601750486277,1.407276676892416
2020-02-27,68.0505119290574,69.23673421957639,66.07992440892687,66.21549224853516,320605600,-6.536814643453814,72.9510247366769,76.006104242234,20.962663350054214,2.196605201163317
2020-02-28,62.27916414492055,67.39929122080478,62.06370365251087,66.17675018310547,426510000,-0.058509065045186937,71.2128426688058,75.42726244245257,22.03051318899449,2.6500624008269242
2020-03-02,68.3361564954498,72.97453333535833,67.23224297649529,72.33784484863281,341397200,9.310059270786365,70.46963609967914,75.14721207391648,39.40942509977177,2.031717186456869
2020-03-03,73.5143929639958,73.59427823904339,69.18830204720706,70.04045104980469,319475600,-3.1759223731857467,69.64896392822266,74.92291114443825,36.82009646379177,1.8222616730335668
2020-03-04,71.76408159497221,73.44900060242385,70.96277632942854,73.28922271728516,219178400,4.638421967286188,69.80666133335659,74.8630886986142,39.870738967429446,1.2214151221189986
2020-03-05,71.54136786626883,72.51697572999595,70.54639634186374,70.91194915771484,187572800,-3.2436877775886663,69.97404479980469,74.57287161690849,37.54189150072288,1.0256404648246715
2020-03-06,68.26836304968833,70.40356681603825,68.08195918610811,69.97023010253906,226176800,-1.328011803879925,69.84884861537388,74.2079086303711,36.39803856534026,1.1972021765272007
2020-03-09,63.8503047343462,67.32182373363995,63.668739886760385,64.4361572265625,286744800,-7.909182044801854,69.59465789794922,73.53617713564918,32.265843118759605,1.4527979292934872
2020-03-10,67.09185293080515,69.34325431741347,65.21083618798149,69.07695770263672,285290000,7.202168279149235,70.00897325788226,73.13627442859467,38.29356395733709,1.3837526514367378
2020-03-11,67.15237416724361,68.07956216167183,65.81362880191305,66.6778793334961,255598800,-3.4730515774423765,69.20040675571987,72.60460626511346,36.809913242751286,1.1930766501200412
2020-03-12,61.95962059535779,65.3633562599363,60.037453157274825,60.09313201904297,418474000,-9.875460018035142,67.77936117989677,71.78174300420852,32.945689218815005,1.823637024441305
2020-03-13,64.12630470117385,67.76486496422736,61.23578723793036,67.29279327392578,370732000,11.980838763074143,66.92272840227399,71.21422431582496,45.068580921359796,1.5239439141679691
2020-03-16,58.572812608634756,62.71975075656297,58.10074479595678,58.63575744628906,322423600,-12.864729499928629,65.16898672921317,70.26132638113839,40.05290473098523,1.2624906553554114
2020-03-17,59.918825074630774,62.36389637725176,57.71341703004226,61.2139892578125,324056000,4.397029941815145,63.91809517996652,69.43027932303292,41.59307122001149,1.2276561623220452
2020-03-18,58.045063064001496,60.521606153497835,57.40353182240701,59.715457916259766,300233600,-2.448021048328397,63.243709564208984,68.59646406627837,43.99891430273431,1.0946418719504218
2020-03-19,59.88977664258158,61.20914727493639,58.732603515332364,59.257930755615234,271857200,-0.7661787694672517,61.8409914289202,67.68760245186942,43.661291354861646,0.9611688861767175
2020-03-20,59.838935242667574,60.96463960776638,55.195718260351654,55.495906829833984,401693200,-6.3485576998902555,60.2435667855399,66.63786988031296,33.86072351832601,1.3550246188899229
2020-03-23,55.21508274022157,55.31675861475192,51.47000473892812,54.31694030761719,336752800,-2.1244206817483624,59.418396541050505,65.61557388305664,34.602437441095645,1.114429570357631
2020-03-24,57.21955717748085,59.96239727698541,56.72085964919753,59.76630783081055,287531200,10.032537717204892,58.343184334891184,65.02419135684059,37.304581768534206,0.9426698601839525
2020-03-25,60.703172304024285,62.51882052847167,59.14171556978869,59.43706130981445,303602000,-0.5508898457106337,58.45765631539481,64.53356261480423,38.796463923304394,0.9784293206135781
2020-03-26,59.67916400672001,62.622932989619684,59.640429280826744,62.56483459472656,252087200,5.262328277989137,58.650634220668245,64.13919267200288,43.06572773419392,0.8214805153567629
2020-03-27,61.18735053944383,61.94265908510833,59.80745850642363,59.9744987487793,204216800,-4.14024245844582,58.687640053885325,63.84200250534784,45.57842975392133,0.6904938450682272
2020-03-30,60.700764195325654,61.85793725267391,60.376365510763634,61.68605422973633,167976400,2.853805395066966,59.03451483590262,63.628159840901695,42.22404384103894,0.5851130642545104
2020-03-31,61.87730177654374,63.54527367451045,61.005789027148815,61.56016540527344,197002000,-0.2040798784017639,59.90083748953683,63.114937010265535,44.34517889713375,0.7011745943319045
2020-04-01,59.674307229705484,60.2117394199471,57.89013135585365,58.321044921875,176218400,-5.2617150426320425,60.472852434430806,62.55687005179269,47.88560316099356,0.6320330998689511
2020-04-02,58.18305925799057,59.34749454652656,57.350281239576255,59.29423522949219,165934000,1.668677762754145,60.405413491385325,61.890442076183504,38.790879590741056,0.5974650779584376
2020-04-03,58.77860059874803,59.48064994321993,57.85140889738694,58.442100524902344,129880000,-1.4371290923843483,60.26327623639788,61.29663976033529,49.6526192891532,0.4758987407077363
2020-04-06,60.73948627952092,63.69535964141811,60.37151755059765,63.540428161621094,201820400,8.723724149076983,60.40264674595424,60.99045871552967,53.827136197884315,0.751186087802172
2020-04-07,65.55701501166601,65.77489875126452,62.70039753843135,62.80449295043945,202887200,-1.158215694281628,60.80693163190569,60.912760416666664,55.21243607157631,0.766917745698677
2020-04-08,63.60578200367688,64.726643281739,63.240236542570365,64.41193389892578,168895200,2.559436232937662,61.196343013218474,60.69061642601376,58.37196897285017,0.6490635426287766
2020-04-09,65.04863383479294,65.38029109822737,64.0802880085237,64.87674713134766,161834800,0.7216259538973757,61.670140402657644,60.60484822591146,67.06594230681628,0.6541906697221338
2020-04-13,64.95422341312944,66.25907309767462,64.35384627795469,66.15013122558594,131022800,1.9627742612622345,62.788581303187776,60.893276759556365,71.45364082228721,0.5566053221580769
2020-04-14,67.78420685231022,69.78142008992293,67.31213531371759,69.49091339111328,194994800,5.050303156821512,64.24524961199079,60.9979491460891,69.0903662620419,0.8514134713795187
2020-04-15,68.365216078865,69.31661411100032,67.93672569645638,68.85665130615234,131154400,-0.9127266487218844,65.73304258074079,61.48465837751116,68.27276461504013,0.5978419518449564
2020-04-16,69.57081834931556,69.76933104897813,68.35312357088294,69.40377807617188,157125200,0.7945881184184822,66.57066399710519,61.87464832124256,64.74272547918812,0.7403732748794554
2020-04-17,68.91960605068904,69.46672390302615,67.02406462466632,68.4620590209961,215250000,-1.3568700167046033,67.37888772147042,62.29115313575382,69.69666235465549,1.0279667119306317
2020-04-20,67.28794093663315,68.19091879039594,67.02164432762936,67.04100799560547,130015200,-2.0756767262211873,67.7544697352818,62.66177586146763,62.596822189326694,0.6639863819036042
2020-04-21,66.88366287260848,67.11848709049679,64.25702267570813,64.96875762939453,180991600,-3.0910191063159065,67.76761409214565,63.11286399478004,57.34561659431389,0.9626087332980963
