Price,Open,High,Low,Close,Volume,returns,sma_7,sma_21,rsi,volume_ratio
Ticker,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,,,,,
Date,,,,,,,,,,
2020-01-31,72.89025249432311,72.98013244412725,70.86422567437002,71.14826965332031,43822000,-1.4763733046080252,72.19364275251117,71.31610143752326,51.082294742271486,1.3560549328811293
2020-02-03,72.58188991973289,73.80595319465691,72.33161718194921,73.6222152709961,71636000,3.477169057983298,72.17881447928292,71.58548155285064,59.890243257161366,2.0628210739708357
2020-02-04,72.2263518292056,72.86444505255666,70.61446801787635,71.77545928955078,95880000,-2.5084221856780387,72.03154536655971,71.78385235014416,53.04984255737539,2.578611616123584
2020-02-05,72.67921990211404,72.72738774441514,70.99434560329382,71.80723571777344,36376000,0.04427199566146012,72.1331307547433,71.89792233421689,51.45748248480279,0.975617605960558
2020-02-06,72.10171450437299,73.57058761328271,72.02723126598686,73.29299926757812,37822000,2.069100049532935,72.31381334577289,72.08912767682757,55.08172579183645,1.0109995856778178
2020-02-07,72.86693661087277,73.75381754289155,72.7686157058186,73.44892120361328,28360000,0.2127378297972493,72.47278921944755,72.26427714029948,49.9100676843271,0.7630116900063225
2020-02-10,73.35555980846348,74.92721651036499,73.25475361833762,74.91629028320312,38302000,1.9978088929611948,72.85877009800502,72.47442263648624,55.1875420916662,1.0140664589218626
2020-02-11,75.14521713630961,75.97003370117069,74.7568965647971,74.9858169555664,34852000,0.09280581312882674,73.40699114118304,72.66619509742374,55.14880342886012,0.9177181858397758
2020-02-12,75.27383690022886,75.49431637909942,74.91680229151416,75.41139221191406,31042000,0.5675410012533799,73.66258784702846,72.85205623081752,56.47511265258292,0.8120842064507352
2020-02-13,74.98283526176698,75.77487310133188,74.68488719013807,75.15117645263672,22914000,-0.34506160361833516,74.14483315604073,73.04784829275948,59.48954218571283,0.5983814400952647
2020-02-14,75.20778307563144,75.48189347519363,74.76185358549893,75.41634368896484,23198000,0.352845090183318,74.66042000906808,73.23590814499627,69.79967294315007,0.6080861459742275
2020-02-18,75.19835617848237,76.00379801654766,75.03299279148968,75.45160675048828,25642000,0.046757850882928054,74.96879250662667,73.3997308640253,67.09475531369978,0.6966022912189861
2020-02-19,75.83694001450749,76.01272951679007,75.52807331271677,75.72123718261719,22746000,0.3573554543650159,75.2934090750558,73.50696781703404,66.96861176550902,0.6407161508581473
2020-02-20,75.43024689467184,75.83048626235644,74.69779566759601,75.32994079589844,25962000,-0.5167591038892527,75.35250200544085,73.58911532447452,65.20600559260487,0.7338853067466453
