Price,Open,High,Low,Close,Volume,returns,sma_7,sma_21,rsi,volume_ratio
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT,,,,,
Date,,,,,,,,,,
2020-01-31,163.81616446043662,163.99689130753967,161.31435100234637,161.9326629638672,36142700,-1.4759091092657939,159.0707789829799,156.0054713657924,65.89183884581048,1.3488399779141154
2020-02-03,162.1229799419625,165.9946090221985,162.094443348034,165.88046264648438,30107000,2.4379267347058198,160.11173139299666,156.62877255394346,68.3895821283993,1.1050494339590093
2020-02-04,168.50589158926363,171.83529557816806,167.71634547294607,171.34063720703125,36433300,3.291632102680664,162.16101292201452,157.60267857142858,75.86990337530274,1.299986102148672
2020-02-05,175.0600799605943,175.221792144728,169.71401246551764,171.13137817382812,39186300,-0.12213041611971454,164.55546133858817,158.5480477469308,74.63165429211358,1.355761970209516
2020-02-06,172.14921488030333,174.86030682822204,171.2835663478746,174.6795654296875,27751400,2.073370350734427,167.024653843471,159.72806004115515,75.17297489161035,0.9601308064657309
2020-02-07,173.9376232019867,176.58212068098362,173.58564768539304,174.9269256591797,33529100,0.1416079945491644,169.17858232770647,160.80615452357702,74.6838568177873,1.1361569721095288
2020-02-10,174.63201831574622,179.6356322600572,174.3181013028354,179.50245666503906,35844300,2.615681370159195,171.3420126778739,162.01153491792223,79.04234661299505,1.184274105421121
2020-02-11,181.35737882234736,181.4049446376646,174.55588816839932,175.4500732421875,53159900,-2.257564324266337,173.2730712890625,163.05791655040923,72.48072252620703,1.6694079321834725
2020-02-12,176.53452983335058,176.79137365715482,172.98634018174704,175.70693969726562,47062900,0.14640430199397425,174.6768537248884,164.02865237281435,71.9764965269987,1.4251620999284131
2020-02-13,174.15639407614833,177.15285230690492,173.95662342040714,174.7556915283203,35295800,-0.5413833799531531,175.1647186279297,165.00618416922433,73.1925423854374,1.0468332713710269
2020-02-14,174.3181167633619,176.3728385673503,173.74735586834763,176.31576538085938,23149500,0.8927170490960812,175.9053453717913,166.01044282459077,79.47855172821818,0.6873175154850191
2020-02-18,176.56307671522137,178.55120333839932,176.45843770794613,178.10411071777344,27792200,1.0142855535641093,176.39456612723214,166.96442086356026,78.77335138965387,0.8333002268382088
2020-02-19,179.3822668588419,179.4967249914194,177.86563838340436,178.6382598876953,29997500,0.2999083894072996,176.9247567313058,167.90170433407738,77.57696174403668,0.8987751071279405
2020-02-20,178.32350404731486,178.609663963269,172.74345118234925,175.91024780273438,36862400,-1.5271152364985885,176.41158403669084,168.73626200358072,67.89026178106207,1.0838006171910282
2020-02-21,174.71789239781745,175.0326667876502,169.07106369542777,170.34922790527344,48572600,-3.1612825102134257,175.68289184570312,169.34224737258185,61.8809532851421,1.3699112298786549
2020-02-24,160.02853428667305,166.49568121094842,155.69801694393684,163.0045623779297,68311100,-4.311534380084137,173.86826651436942,169.55228387741815,46.29559220215505,1.8155098547828121
2020-02-25,166.16179711586173,166.77226468532234,159.91403421539607,160.31466674804688,68073300,-1.6501965286384035,171.80526297433036,169.7103315080915,34.70611777361859,1.7266023371284447
2020-02-26,161.87901364573722,165.26519300844907,160.44822871342618,162.31777954101562,56206100,1.2494881682390657,169.80555071149553,170.08878580729166,38.35438613711189,1.3711657571685036
2020-02-27,155.78387978247017,159.32267991051899,150.69027405563045,150.88104248046875,93174900,-7.04589299637195,165.91654096330916,169.77858697800409,23.978969015540613,2.121831396944241
2020-02-28,145.37731588541052,156.15590045131265,144.9862311109964,154.53433227539062,97012700,2.4213047145368094,162.4731227329799,169.5254872639974,29.248543377445415,2.100603573806521
2020-03-02,157.68203581689798,164.94088529079474,154.82046595157254,164.81687927246094,71030800,6.653891627619757,160.8883558000837,169.5473175048828,36.61109661151731,1.4820420485834327
2020-03-03,165.78028134976233,166.92490636820497,154.7727679449088,156.9189453125,71677000,-4.791944851051788,158.96974400111608,169.3085690452939,34.21213822740603,1.4333635529466322
2020-03-04,160.71529466057675,162.82330947641486,157.97771647661318,162.68023681640625,49814400,3.67150791922084,158.9234117780413,169.1561773390997,39.85337916454166,0.9830131932359037
2020-03-05,158.38791341590039,162.9854953002358,158.04452440985344,158.59776306152344,47817300,-2.5095081214383197,158.67813982282365,168.54937380836122,37.99979412403263,0.9356355206238861
2020-03-06,155.10662852311938,155.5835568422293,148.8016355622982,154.1146240234375,72821100,-2.826735353352261,157.50626046316964,167.73905218215216,34.19771384866171,1.3647070023760197
2020-03-09,144.0324227497186,150.47095820376228,143.0785656454158,143.66995239257812,70419300,-6.777209948142859,156.47610473632812,166.2624039422898,28.179419607732754,1.2756020744952132
2020-03-10,150.86194448280318,153.5995079249491,145.53942357385745,153.4945831298828,65354400,6.838333676382713,156.32756914411272,165.24181620279947,35.74515154250474,1.1530363481042607
2020-03-11,149.87949860861463,150.4231893253635,144.1754254179257,146.54100036621094,56371600,-4.530181210230689,153.71672930036272,163.67222304571243,34.11081576091152,0.991744580855545
2020-03-12,138.59534971537147,146.3883554250518,132.1854329933511,132.64328002929688,93226400,-9.483844318097457,150.24877711704798,161.63380432128906,31.28842778425782,1.5761275503803782
2020-03-13,140.69386947918466,154.43894862787204,134.23625525895997,151.50106811523438,92727400,14.216919305502994,148.65175301688058,160.48114376976378,44.8768077395719,1.4951064646262693
2020-03-16,133.53996136287964,142.45852889006653,128.77067702849106,129.17129516601562,87905900,-14.739020144883952,144.4479718889509,158.31045822870163,38.19510247696161,1.3470430329143734
2020-03-17,133.539918122864,140.69384230801745,128.7706353327617,139.8067626953125,81059800,8.233615305651142,142.40399169921875,156.57193429129464,41.991301622857755,1.1934283249266067
2020-03-18,131.63219795910427,139.26305001470453,128.78970964370785,133.92144775390625,81593200,-4.209606765755957,141.0113481794085,154.46799795968192,43.71818575995559,1.157324335332319
2020-03-19,136.18213752572126,143.22159071505632,132.5860933641966,136.12490844726562,85922700,1.6453381667501432,138.52996608189173,152.44355265299478,43.10713935138395,1.1777557549489683
2020-03-20,139.26302818348762,140.31227599852807,129.5909253014249,131.01217651367188,84866200,-3.7559121191801603,136.31156267438615,150.30554925827752,36.833096453231974,1.1350410221952116
2020-03-23,130.6879003068529,134.0836423608826,126.40509306902422,129.70542907714844,78975200,-0.997424416032866,135.8918696812221,148.37013026646204,38.8266603737756,1.0487728260229394
2020-03-24,137.1168883034806,142.69695531892708,134.75132797536872,141.49508666992188,82516700,9.089563695719317,134.46244376046317,147.34586951846168,41.712064348044485,1.0853939422678078
2020-03-25,142.03877414693974,147.20867460267078,137.77503445041356,140.14059448242188,75638200,-0.9572715345655403,136.02948651994978,146.38519941057478,42.6218060372822,0.9823620004400214
2020-03-26,141.55234335817158,149.43120984452187,141.52372881853543,148.90658569335938,64568100,6.255140591712727,137.32946123395647,145.74657113211495,47.98702970907989,0.8544605822307199
2020-03-27,144.7477677267737,147.74287746196345,142.3154300039506,142.7923583984375,57042300,-4.10608252580097,138.59673418317522,145.36139569963728,49.64905102647011,0.7753746904199414
2020-03-30,145.40593346202493,153.18940847212681,143.08805386095278,152.8364715576172,63420300,7.034069099939733,140.98410034179688,145.28054518926712,49.73728299429569,0.8665529167627393
