Price,Open,High,Low,Close,Volume,returns,sma_7,sma_21,rsi,volume_ratio
Ticker,TSLA,TSLA,TSLA,TSLA,TSLA,,,,,
Date,,,,,,,,,,
2020-06-02,59.64666748046875,60.57733154296875,58.06666564941406,58.770668029785156,203484000,-1.8416628784101885,55.96619088309152,54.18047605242048,67.01893687614253,1.087685285187047
2020-06-03,59.20800018310547,59.862667083740234,58.67333221435547,58.86399841308594,119242500,0.15880436011630472,56.595523834228516,54.567047482445126,73.5994437933957,0.6613626758337021
2020-06-04,59.32533264160156,59.71666717529297,57.229331970214844,57.62533187866211,133315500,-2.1042854169221026,57.02895246233259,54.872348967052645,65.17676471167333,0.7463572079688582
2020-06-05,58.522666931152344,59.10133361816406,57.746665954589844,59.04399871826172,117178500,2.4618805538279664,57.65209524972098,55.19958695911226,69.81444495657237,0.6664127350271682
2020-06-08,61.266666412353516,63.33333206176758,60.61066818237305,63.327999114990234,212620500,7.25560681818036,59.024571010044646,55.73888851347424,75.42250891384197,1.2191481264070492
2020-06-09,62.66733169555664,63.62933349609375,61.595333099365234,62.711334228515625,170823000,-0.9737634144336038,60.030951908656526,56.12380926949637,74.41477818817008,1.0015870496048647
2020-06-10,66.12533569335938,68.49866485595703,65.5,68.336669921875,278451000,8.970205725269786,61.24000004359654,56.80241266886393,80.05511678752914,1.6137905134147847
2020-06-11,66.01333618164062,67.9306640625,64.80000305175781,64.85600280761719,238747500,-5.09341048991272,62.10933358328683,57.32123819986979,68.68376648825304,1.4028873045155228
2020-06-12,65.33333587646484,65.8653335571289,60.84000015258789,62.35200119018555,251451000,-3.860863311078977,62.60761969430106,57.77939696539016,64.24721273840264,1.457738928083523
2020-06-15,61.18600082397461,66.5893325805664,60.56666564941406,66.05999755859375,235458000,5.94687627923618,63.81257193429129,58.37485722133091,68.3342258205675,1.3349627887159363
2020-06-16,67.4566650390625,67.52532958984375,64.15933227539062,65.47533416748047,210766500,-0.8850490655781473,64.73133414132255,58.955682663690474,66.9863283124437,1.182972092042336
2020-06-17,65.84733581542969,67.0,65.50466918945312,66.11933135986328,148362000,0.9835722116904755,65.13009589059013,59.52126984369187,69.70962453170534,0.8318230252529117
2020-06-18,66.86666870117188,67.94667053222656,66.2979965209961,66.9306640625,146278500,1.2270733625858066,65.73285729544503,60.14333325340634,68.57601637615204,0.8118032339269303
2020-06-19,67.51866912841797,67.73133087158203,66.0893325805664,66.72666931152344,130195500,-0.30478518902198326,65.50285720825195,60.731714339483354,63.02124303129621,0.7334609610783263
2020-06-22,66.663330078125,67.2586669921875,66.00133514404297,66.28800201416016,95436000,-0.6574092516371532,65.70742852347237,61.26098432995024,64.65253810568935,0.546005025470623
2020-06-23,66.59200286865234,67.46666717529297,66.267333984375,66.78533172607422,95479500,0.7502559992799585,66.34076145717076,61.84796832856678,65.20060224805027,0.550325857093206
2020-06-24,66.27400207519531,66.72533416748047,63.542667388916016,64.0566635131836,164394000,-4.085729818760941,66.05457087925502,62.29869842529297,61.67380870093212,0.9499585028072906
2020-06-25,63.61800003051758,65.73200225830078,62.47666549682617,65.73200225830078,138817500,2.615401198303724,66.09123774937221,62.82488904680525,62.02763301779234,0.7952739869054136
2020-06-26,66.31866455078125,66.33333587646484,63.65800094604492,63.982666015625,132823500,-2.6613159231048233,65.78599984305245,63.313555581229075,51.29544664071634,0.7705682254279074
2020-06-29,64.60066986083984,67.33333587646484,63.23466873168945,67.29000091552734,135396000,5.169110801188981,65.83733367919922,63.86704762776693,58.18827847754118,0.806235588820207
2020-06-30,67.0999984741211,72.51266479492188,66.91533660888672,71.98733520507812,253777500,6.98073149894527,66.58885737827846,64.44390487670898,56.75282213180921,1.4888615887174415
2020-07-01,72.19999694824219,75.68866729736328,72.03333282470703,74.64199829101562,199903500,3.687680726581788,67.78228541782924,65.19968250819615,68.6722435020786,1.1456854864708033
2020-07-02,81.43199920654297,81.86666870117188,79.04000091552734,80.57733154296875,258751500,7.951734128033849,69.75257110595703,66.23365075247628,80.74864385980555,1.4314996137048075
2020-07-06,85.11266326904297,91.85266876220703,84.40266418457031,91.43866729736328,308548500,13.47939370342961,73.66428593226841,67.84380958193825,84.49188912551259,1.6211745178814763
2020-07-07,93.6673355102539,95.30000305175781,89.11399841308594,92.65733337402344,322345500,1.3327688522591696,77.51076180594308,69.44444456554595,86.31691428379631,1.6462131971607215
2020-07-08,93.66666412353516,94.48400115966797,87.42266845703125,91.05867004394531,244669500,-1.725350030984496,81.37876238141742,70.76495270502,82.49171338266599,1.2263973970267308
2020-07-09,93.1326675415039,93.90399932861328,90.08533477783203,92.9520034790039,175764000,2.0792456491456113,85.04476274762835,72.20498457409087,82.97179395326211,0.9042833764923828
2020-07-10,93.06666564941406,103.2613296508789,91.73400115966797,102.97666931152344,350064000,10.784776505418648,89.47181047712054,73.85450835455032,86.77912621206272,1.7508969205353164
2020-07-13,110.5999984741211,119.66600036621094,98.0739974975586,99.80400085449219,584781000,-3.080958510547027,93.0663822719029,75.51869873773484,82.2178317731412,2.699812465893446
2020-07-14,103.73332977294922,106.0,95.4000015258789,101.12000274658203,351271500,1.3185863099901995,96.0010495867048,77.3647940499442,82.49337303981012,1.579520149790049
2020-07-15,102.86666870117188,103.33333587646484,97.13333129882812,103.06732940673828,245517000,1.9257581163604875,97.66228703090123,79.12704794747489,87.47278124265195,1.0954281645196868
2020-07-16,98.47733306884766,102.11399841308594,97.73332977294922,100.04266357421875,214512000,-2.9346504366899673,98.7173342023577,80.77311125255767,82.12528761215673,0.9431739788239608
2020-07-17,100.89666748046875,102.50066375732422,99.33333587646484,100.05599975585938,139950000,0.013330494375263235,100.00266701834542,82.38914308093842,84.91058144312169,0.616194421558219
2020-07-20,101.267333984375,110.0,99.19999694824219,109.53333282470703,256821000,9.472028755869433,102.37142835344586,84.41784159342448,86.52035334606381,1.1001059536438351
2020-07-21,109.32866668701172,111.66666412353516,103.86666870117188,104.55733489990234,241608000,-4.542907438750254,102.59723772321429,86.21930185953777,78.02251147885488,1.0035232218009862
2020-07-22,106.5999984741211,108.4280014038086,104.13333129882812,106.15533447265625,212416500,1.5283476518254346,103.50457109723773,88.1177462623233,77.61550310174277,0.8613577252190331
2020-07-23,111.93000030517578,112.5999984741211,98.71800231933594,100.87133026123047,364927500,-4.977615338574292,103.46904645647321,89.74088904971168,67.98922026443759,1.42198045050861
2020-07-24,94.40066528320312,97.66666412353516,91.10266876220703,94.46666717529297,290949000,-6.349339370613127,102.2403804234096,91.18898446219308,52.914378287917685,1.1010791899859163
2020-07-27,95.66666412353516,103.19599914550781,94.19999694824219,102.63999938964844,240730500,8.652080631985237,102.61142839704242,92.9465081351144,58.473675182212745,0.8928007174137501
2020-07-28,100.26667022705078,104.3133316040039,98.29467010498047,98.43267059326172,237130500,-4.099112257799797,102.37952423095703,94.5869845435733,55.99388868269052,0.8631655445774851
2020-07-29,100.06666564941406,102.32066345214844,99.13333129882812,99.94066619873047,141403500,1.5320072049045619,101.00914328438895,96.14177812848773,55.7164804866649,0.5254619300827778
2020-07-30,99.19999694824219,100.8826675415039,98.06666564941406,99.16600036621094,114315000,-0.7751257440881121,100.23895263671875,97.43600027901786,46.327230161650874,0.4316643745766053
2020-07-31,101.0,101.13666534423828,94.73200225830078,95.38400268554688,183123000,-3.8138047987188117,98.70019095284599,98.42371477399554,45.78940700305991,0.701506795592095
2020-08-03,96.61333465576172,100.65399932861328,96.29199981689453,99.0,132139500,3.7909892777031162,98.43285805838448,99.30098470052083,48.06521925137107,0.5239017186947567
2020-08-04,99.6673355102539,101.82733154296875,97.46666717529297,99.13333129882812,126225000,0.13467807962437295,99.09952436174665,99.66739727201916,46.286764641797774,0.5206960434525953
2020-08-05,99.53266906738281,99.98933410644531,97.88733673095703,99.00133514404297,74217000,-0.1331501252462397,98.57971518380302,99.96949259440105,48.960334459752254,0.31731138913677615
2020-08-06,99.38866424560547,101.15399932861328,98.48400115966797,99.30533599853516,89884500,0.3070674289896047,98.70438167027065,100.36219097319103,49.25485973440737,0.3914842074866953
2020-08-07,99.96932983398438,99.98332977294922,94.33399963378906,96.84733581542969,133446000,-2.4751944680411975,98.26247732979911,100.54768298921131,35.36838114616042,0.6099875484759225
2020-08-10,96.53333282470703,97.16666412353516,92.38933563232422,94.57133483886719,112834500,-2.350091468597615,97.60609654017857,100.14742896670387,37.71749392865855,0.5781312625346763
2020-08-11,93.06666564941406,94.66666412353516,91.0,91.6259994506836,129387000,-3.1144060652225414,97.0692389351981,99.75800032842727,32.7026163306454,0.7028966434399546
2020-08-12,98.0,105.66666412353516,95.66666412353516,103.65066528320312,327441000,13.123639474177452,97.7336196899414,99.87850806826637,52.851225021977605,1.7401057165199798
2020-08-13,107.4000015258789,110.07866668701172,104.48400115966797,108.06666564941406,306379500,4.260465047807616,99.00981031145368,100.11657169886998,64.54525095392049,1.5893820721113647
2020-08-14,110.99933624267578,111.25333404541016,108.44266510009766,110.04733276367188,188664000,1.832819678811437,100.58780997140067,100.59298451741536,59.13178194251618,0.9665058717982706
2020-08-17,111.80000305175781,123.05733489990234,111.52200317382812,122.3759994506836,303634500,11.203058154519475,103.8836190359933,101.65584164574032,74.59291544594872,1.537056779594093
2020-08-18,126.59933471679688,128.25999450683594,123.00733184814453,125.80599975585938,247117500,2.802837419569393,108.02057102748326,102.43073054722377,75.55796003380146,1.2492147148689876
2020-08-19,124.33333587646484,127.4000015258789,122.74732971191406,125.23533630371094,183079500,-0.45360591168615016,112.40114266531808,103.41539728073846,75.86380968129131,0.9324072896338796
2020-08-20,124.04533386230469,134.79933166503906,123.80400085449219,133.45533752441406,309177000,6.563643667445929,118.37676239013672,104.71539742606026,84.71424041896333,1.5972864774888293
2020-08-21,136.3173370361328,139.69932556152344,135.00332641601562,136.6653289794922,322344000,2.4052926729070556,123.09314291817802,106.4198735555013,84.60021900932685,1.6519139574337895
2020-08-24,141.7519989013672,141.93333435058594,128.50132751464844,134.27999877929688,300954000,-1.7453806448256226,126.83790479387555,108.3157464890253,81.00374791516639,1.5188587438506154
2020-08-25,131.65933227539062,135.19667053222656,131.1999969482422,134.8893280029297,159883500,0.45377511853743613,130.38676125662667,109.85142880394345,81.39331543396756,0.8229435001793136
2020-08-26,137.3333282470703,144.39999389648438,136.90866088867188,143.54466247558594,213591000,6.416619165356252,133.41085597446985,111.99961889357795,83.76532980022762,1.0793319684464013
2020-08-27,145.36399841308594,153.0399932861328,142.8333282470703,149.25,355395000,3.9746079206424145,136.75999886648995,114.34768240792411,88.10696862719149,1.6927936417890612
2020-08-28,153.00799560546875,154.5659942626953,145.76800537109375,147.55999755859375,301218000,-1.1323299439907841,139.94923618861608,116.65215846470424,88.86433330990569,1.395492993765132
2020-08-31,148.20333862304688,166.7133331298828,146.70333862304688,166.10667419433594,355123200,12.56890549105465,144.61371285574776,120.01990472702752,94.45404283260562,1.5644208649801143
2020-09-01,167.3800048828125,167.49667358398438,156.836669921875,158.35000610351562,269523300,-4.669690804684601,147.7115238734654,122.84609549386161,84.40008061265448,1.1509988482465547
2020-09-02,159.663330078125,159.67999267578125,135.0399932861328,149.1233367919922,288528300,-5.826756524083643,149.83200073242188,125.22657194591704,74.34709499046498,1.1782423544829144
2020-09-03,135.7433319091797,143.93333435058594,134.0,135.6666717529297,262788300,-9.023849203316047,149.94304983956474,126.97254035586403,63.372471804695806,1.0365361537365154
2020-09-04,134.27000427246094,142.6666717529297,124.00666809082031,139.44000244140625,330965700,2.7813247275265907,149.35666983468192,128.8837149483817,59.780367515359885,1.2565067981405114
2020-09-08,118.66666412353516,122.913330078125,109.95999908447266,110.06999969482422,346397100,-21.062824320390796,143.7595269339425,129.51336560930525,43.047996115064194,1.2592614566032658
2020-09-09,118.86666870117188,123.0,113.836669921875,122.09333038330078,238397400,10.923349433825734,140.1214316231864,130.82393682570685,48.739452943104304,0.8498104427942115
2020-09-10,128.73666381835938,132.99667358398438,120.1866683959961,123.77999877929688,254791800,1.3814582587770685,134.07476370675224,132.3550796508789,45.903589791742604,0.9201660555924585
2020-09-11,127.3133316040039,127.5,120.16666412353516,124.23999786376953,182152500,0.3716263443279244,129.2019053867885,133.3355240594773,44.61385663642448,0.6729284542977206
2020-09-14,126.98332977294922,140.0,124.43333435058594,139.8733367919922,249061800,12.583177074233998,127.88047681535993,134.8501274472191,52.17481608664379,0.9099604879203125
2020-09-15,145.52000427246094,153.97999572753906,143.56666564941406,149.9199981689453,291894600,7.182685140266343,129.91666630336218,136.7488257998512,55.444684261514745,1.068744440956956
2020-09-16,146.6233367919922,152.59666442871094,145.10333251953125,147.25332641601562,216837900,-1.7787298462508039,131.03285544259208,137.93346041724794,51.40434981247637,0.7983569680984931
2020-09-17,138.53334045410156,145.92999267578125,136.0,141.14332580566406,230337600,-4.149312452942333,135.4719020298549,138.66380927676246,46.93964621411582,0.8407460576614577
2020-09-18,149.31333923339844,150.3333282470703,142.93333435058594,147.38333129882812,259220400,4.421041843491591,139.08475930350167,139.71847570510138,49.93552165345111,0.954875832259643
2020-09-21,151.0433349609375,151.89332580566406,135.69000244140625,149.79666137695312,328430400,1.6374511668703073,142.80142538888114,140.4966339837937,43.25270481929512,1.2084661777982997
2020-09-22,143.1999969482422,145.9199981689453,139.1999969482422,141.41000366210938,238742400,-5.5986946823462835,145.25428336007255,140.72257087344215,43.02842292013645,0.8886281418936611
2020-09-23,135.05332946777344,137.38333129882812,125.2933349609375,126.78666687011719,285222600,-10.341090738483938,143.38475908551897,140.3657455444336,41.198411953395926,1.0374335244485828
