Price,Open,High,Low,Close,Volume,returns,sma_7,sma_21,rsi,volume_ratio
Ticker,AMZN,AMZN,AMZN,AMZN,AMZN,,,,,
Date,,,,,,,,,,
2020-01-31,102.57350158691406,102.78600311279297,100.1135025024414,100.43599700927734,311346000,7.379135586484753,94.03721291678292,94.21188027518136,68.5805465221753,3.859535163934731
2020-02-03,100.52999877929688,102.42500305175781,100.01249694824219,100.20999908447266,117834000,-0.22501685803328897,94.89164188929966,94.46471368698846,66.8880354954582,1.4231743815567306
2020-02-04,101.49400329589844,102.98999786376953,100.76850128173828,102.4834976196289,105786000,2.2687342140775613,96.23471287318638,94.8806660970052,75.18092223864804,1.2589959309293406
2020-02-05,103.5510025024414,103.5510025024414,101.5999984741211,101.99349975585938,87524000,-0.47812367371395936,97.74564143589565,95.20683288574219,74.6842557350345,1.0375625034081992
2020-02-06,102.0510025024414,102.81500244140625,101.23999786376953,102.5114974975586,63660000,0.507873288924432,99.15264129638672,95.54818979899089,74.28740377450595,0.7575829699727717
2020-02-07,102.09950256347656,104.92649841308594,101.90499877929688,103.96399688720703,101906000,1.4169136390608683,100.73321206229073,95.9941656930106,78.95391578222123,1.185526952572407
2020-02-10,104.25050354003906,106.77999877929688,104.24800109863281,106.69550323486328,101124000,2.6273579599096486,102.6134272984096,96.54859452020554,80.40065447276358,1.1470391069056691
2020-02-11,107.54499816894531,109.29750061035156,106.80000305175781,107.54000091552734,114920000,0.7915025985726132,103.62828499930245,97.18583279564267,82.09741959432104,1.2611096052612807
2020-02-12,108.16000366210938,109.01249694824219,107.7645034790039,108.0,66686000,0.42774695978846644,104.74114227294922,97.82559458414714,83.0604774559025,0.7326561890583886
2020-02-13,107.24949645996094,108.51399993896484,107.0999984741211,107.49349975585938,60636000,-0.46898170753761903,105.45685686383929,98.49328504289899,85.69589537087546,0.6651988323147353
2020-02-14,107.78399658203125,107.9520034790039,106.29450225830078,106.74349975585938,52124000,-0.6977166077050345,106.13542829241071,99.14292798723493,89.76469409874638,0.5721536661346588
2020-02-18,106.2509994506836,108.30349731445312,106.20549774169922,107.78350067138672,58912000,0.9742990607446878,106.88857160295758,99.80418977283296,89.6543755806621,0.6542165048856354
2020-02-19,108.38999938964844,109.25499725341797,108.05599975585938,108.51100158691406,51224000,0.6749650094826309,107.53814370291573,100.53157079787482,89.91359709168358,0.5761778835608657
