Price,Open,High,Low,Close,Volume,returns,sma_7,sma_21,rsi,volume_ratio
Ticker,NVDA,NVDA,NVDA,NVDA,NVDA,,,,,
Date,,,,,,,,,,
2020-01-31,6.072463949146722,6.084411332665252,5.842976483471893,5.884791851043701,370420000,-3.815944977929886,6.113355704716274,6.093443166641962,43.02388299302935,1.2582466070956657
2020-02-03,5.866622000062996,6.0012781176509895,5.860399542958125,5.981863975524902,255564000,1.649542191776665,6.068802220480783,6.0939409619285945,38.9656851558488,0.8607665539024894
2020-02-04,6.123736992996068,6.1702817424085685,6.073707630247569,6.151115894317627,271544000,2.829417711355986,6.056890283312116,6.107049737657819,49.863283979685676,0.9132189130453792
2020-02-05,6.272083662399272,6.282288739312522,6.158086458793153,6.241468906402588,208220000,1.468888143831415,6.094438893454416,6.123287655058361,54.567871435186866,0.713042144208339
2020-02-06,6.275818255913436,6.328336238861084,6.194676111266289,6.328336238861084,218284000,1.3917770601946877,6.116768836975098,6.140260446639288,54.67161610277424,0.7551114727240524
2020-02-07,6.288262003363611,6.310414462729095,6.2367390915720655,6.26212739944458,189752000,-1.0462282172986948,6.138280800410679,6.1535470599219915,51.949369753304104,0.6639160944860731
2020-02-10,6.284778426217299,6.546125458004338,6.279800269961156,6.545379161834717,529608000,4.523251354088709,6.199297632489886,6.177192824227469,60.84573932689633,1.7863628636421285
2020-02-11,6.65365087473123,6.782582072275336,6.591674116500765,6.667838096618652,638556000,1.8709219398316712,6.311161381857736,6.2051291692824595,62.340383773780424,2.0439770223995115
2020-02-12,6.7206060940873815,6.790050094117391,6.681777328673445,6.783578395843506,374644000,1.7357994832470025,6.425692013331822,6.229497909545898,63.30810198689961,1.1962332974867362
2020-02-13,6.725583191145601,6.8069740890850765,6.6982038099789944,6.739770412445068,528016000,-0.6457946063581965,6.509785515921457,6.257351194109235,63.84340542837961,1.6175374963238898
2020-02-14,7.1499617209802695,7.341865218316745,7.118600192938907,7.2129340171813965,1041924000,7.02047066562721,6.648566246032715,6.30976288659232,80.21933674025708,2.8599253510526226
2020-02-18,7.109638988755365,7.400108152666693,7.090224846302637,7.381689071655273,620164000,2.3396173328620318,6.79904522214617,6.366228103637695,79.97773607360965,1.620762435016773
2020-02-19,7.5041487761694174,7.850620517415515,7.5041487761694174,7.832948207855225,694332000,6.1132232991596425,7.023448194776263,6.443767025357201,85.73784732379603,1.7082502989238741
